                                            Experiment  Subset        Metric  File     Value                                  Model        CNN          RNN  LENGTH
568           Evaluation-ResNet152_GRU-finetuned-clip2       3  F1-Score-Inc     4  0.427069          ResNet152-GRU-finetuned-clip2  ResNet152          GRU       3
569           Evaluation-ResNet152_GRU-finetuned-clip2       3  F1-Score-Inc     5  0.355702          ResNet152-GRU-finetuned-clip2  ResNet152          GRU       3
570           Evaluation-ResNet152_GRU-finetuned-clip2       3  F1-Score-Vis     1  0.320892          ResNet152-GRU-finetuned-clip2  ResNet152          GRU       3
571           Evaluation-ResNet152_GRU-finetuned-clip2       3  F1-Score-Vis     2  0.291167          ResNet152-GRU-finetuned-clip2  ResNet152          GRU       3
572           Evaluation-ResNet152_GRU-finetuned-clip2       3  F1-Score-Vis     3  0.339875          ResNet152-GRU-finetuned-clip2  ResNet152          GRU       3
573           Evaluation-ResNet152_GRU-finetuned-clip2       3  F1-Score-Vis     4  0.279238          ResNet152-GRU-finetuned-clip2  ResNet152          GRU       3
574           Evaluation-ResNet152_GRU-finetuned-clip2       3  F1-Score-Vis     5  0.307035          ResNet152-GRU-finetuned-clip2  ResNet152          GRU       3
575           Evaluation-ResNet152_GRU-finetuned-clip2       3  F1-Score-Cap     1  0.712047          ResNet152-GRU-finetuned-clip2  ResNet152          GRU       3
576           Evaluation-ResNet152_GRU-finetuned-clip2       3  F1-Score-Cap     2  0.672516          ResNet152-GRU-finetuned-clip2  ResNet152          GRU       3
577           Evaluation-ResNet152_GRU-finetuned-clip2       3  F1-Score-Cap     3  0.611608          ResNet152-GRU-finetuned-clip2  ResNet152          GRU       3
578           Evaluation-ResNet152_GRU-finetuned-clip2       3  F1-Score-Cap     4  0.609340          ResNet152-GRU-finetuned-clip2  ResNet152          GRU       3
579           Evaluation-ResNet152_GRU-finetuned-clip2       3  F1-Score-Cap     5  0.703245          ResNet152-GRU-finetuned-clip2  ResNet152          GRU       3
580           Evaluation-ResNet152_GRU-finetuned-clip2       3  F1-Score-Hyd     1  0.474943          ResNet152-GRU-finetuned-clip2  ResNet152          GRU       3
581           Evaluation-ResNet152_GRU-finetuned-clip2       3  F1-Score-Hyd     2  0.521372          ResNet152-GRU-finetuned-clip2  ResNet152          GRU       3
582           Evaluation-ResNet152_GRU-finetuned-clip2       3  F1-Score-Hyd     3  0.495300          ResNet152-GRU-finetuned-clip2  ResNet152          GRU       3
583           Evaluation-ResNet152_GRU-finetuned-clip2       3  F1-Score-Hyd     4  0.310514          ResNet152-GRU-finetuned-clip2  ResNet152          GRU       3
584           Evaluation-ResNet152_GRU-finetuned-clip2       3  F1-Score-Hyd     5  0.364265          ResNet152-GRU-finetuned-clip2  ResNet152          GRU       3
585           Evaluation-ResNet152_GRU-finetuned-clip2       3  F1-Score-Pha     1  0.873805          ResNet152-GRU-finetuned-clip2  ResNet152          GRU       3
586           Evaluation-ResNet152_GRU-finetuned-clip2       3  F1-Score-Pha     2  0.924544          ResNet152-GRU-finetuned-clip2  ResNet152          GRU       3
587           Evaluation-ResNet152_GRU-finetuned-clip2       3  F1-Score-Pha     3  0.896965          ResNet152-GRU-finetuned-clip2  ResNet152          GRU       3
588           Evaluation-ResNet152_GRU-finetuned-clip2       3  F1-Score-Pha     4  0.870071          ResNet152-GRU-finetuned-clip2  ResNet152          GRU       3
589           Evaluation-ResNet152_GRU-finetuned-clip2       3  F1-Score-Pha     5  0.855471          ResNet152-GRU-finetuned-clip2  ResNet152          GRU       3
590           Evaluation-ResNet152_GRU-finetuned-clip2       3   F1-Score-IA     1  0.639806          ResNet152-GRU-finetuned-clip2  ResNet152          GRU       3
591           Evaluation-ResNet152_GRU-finetuned-clip2       3   F1-Score-IA     2  0.689768          ResNet152-GRU-finetuned-clip2  ResNet152          GRU       3
592           Evaluation-ResNet152_GRU-finetuned-clip2       3   F1-Score-IA     3  0.736063          ResNet152-GRU-finetuned-clip2  ResNet152          GRU       3
593           Evaluation-ResNet152_GRU-finetuned-clip2       3   F1-Score-IA     4  0.605503          ResNet152-GRU-finetuned-clip2  ResNet152          GRU       3
594           Evaluation-ResNet152_GRU-finetuned-clip2       3   F1-Score-IA     5  0.592778          ResNet152-GRU-finetuned-clip2  ResNet152          GRU       3
595           Evaluation-ResNet152_GRU-finetuned-clip2       3   F1-Score-CP     1  0.364465          ResNet152-GRU-finetuned-clip2  ResNet152          GRU       3
596           Evaluation-ResNet152_GRU-finetuned-clip2       3   F1-Score-CP     2  0.446664          ResNet152-GRU-finetuned-clip2  ResNet152          GRU       3
597           Evaluation-ResNet152_GRU-finetuned-clip2       3   F1-Score-CP     3  0.392516          ResNet152-GRU-finetuned-clip2  ResNet152          GRU       3
598           Evaluation-ResNet152_GRU-finetuned-clip2       3   F1-Score-CP     4  0.280702          ResNet152-GRU-finetuned-clip2  ResNet152          GRU       3
599           Evaluation-ResNet152_GRU-finetuned-clip2       3   F1-Score-CP     5  0.340459          ResNet152-GRU-finetuned-clip2  ResNet152          GRU       3
600           Evaluation-ResNet152_GRU-finetuned-clip2       3   F1-Score-LI     1  0.566252          ResNet152-GRU-finetuned-clip2  ResNet152          GRU       3
601           Evaluation-ResNet152_GRU-finetuned-clip2       3   F1-Score-LI     2  0.604881          ResNet152-GRU-finetuned-clip2  ResNet152          GRU       3
602           Evaluation-ResNet152_GRU-finetuned-clip2       3   F1-Score-LI     3  0.533452          ResNet152-GRU-finetuned-clip2  ResNet152          GRU       3
603           Evaluation-ResNet152_GRU-finetuned-clip2       3   F1-Score-LI     4  0.624253          ResNet152-GRU-finetuned-clip2  ResNet152          GRU       3
604           Evaluation-ResNet152_GRU-finetuned-clip2       3   F1-Score-LI     5  0.524933          ResNet152-GRU-finetuned-clip2  ResNet152          GRU       3
605           Evaluation-ResNet152_GRU-finetuned-clip2       3   F1-Score-LP     1  0.349474          ResNet152-GRU-finetuned-clip2  ResNet152          GRU       3
606           Evaluation-ResNet152_GRU-finetuned-clip2       3   F1-Score-LP     2  0.297051          ResNet152-GRU-finetuned-clip2  ResNet152          GRU       3
607           Evaluation-ResNet152_GRU-finetuned-clip2       3   F1-Score-LP     3  0.336813          ResNet152-GRU-finetuned-clip2  ResNet152          GRU       3
608           Evaluation-ResNet152_GRU-finetuned-clip2       3   F1-Score-LP     4  0.370660          ResNet152-GRU-finetuned-clip2  ResNet152          GRU       3
609           Evaluation-ResNet152_GRU-finetuned-clip2       3   F1-Score-LP     5  0.397596          ResNet152-GRU-finetuned-clip2  ResNet152          GRU       3
610           Evaluation-ResNet152_GRU-finetuned-clip2       3  F1-Score-ACF     1  0.389951          ResNet152-GRU-finetuned-clip2  ResNet152          GRU       3
611           Evaluation-ResNet152_GRU-finetuned-clip2       3  F1-Score-ACF     2  0.371496          ResNet152-GRU-finetuned-clip2  ResNet152          GRU       3
612           Evaluation-ResNet152_GRU-finetuned-clip2       3  F1-Score-ACF     3  0.412455          ResNet152-GRU-finetuned-clip2  ResNet152          GRU       3
613           Evaluation-ResNet152_GRU-finetuned-clip2       3  F1-Score-ACF     4  0.252515          ResNet152-GRU-finetuned-clip2  ResNet152          GRU       3
614           Evaluation-ResNet152_GRU-finetuned-clip2       3  F1-Score-ACF     5  0.317992          ResNet152-GRU-finetuned-clip2  ResNet152          GRU       3
615           Evaluation-ResNet152_GRU-finetuned-clip2       3   F1-Score-VS     1  0.582528          ResNet152-GRU-finetuned-clip2  ResNet152          GRU       3
616           Evaluation-ResNet152_GRU-finetuned-clip2       3   F1-Score-VS     2  0.633126          ResNet152-GRU-finetuned-clip2  ResNet152          GRU       3
617           Evaluation-ResNet152_GRU-finetuned-clip2       3   F1-Score-VS     3  0.744898          ResNet152-GRU-finetuned-clip2  ResNet152          GRU       3
618           Evaluation-ResNet152_GRU-finetuned-clip2       3   F1-Score-VS     4  0.596582          ResNet152-GRU-finetuned-clip2  ResNet152          GRU       3
619           Evaluation-ResNet152_GRU-finetuned-clip2       3   F1-Score-VS     5  0.634122          ResNet152-GRU-finetuned-clip2  ResNet152          GRU       3
620           Evaluation-ResNet152_GRU-finetuned-clip2       3   F1-Score-TA     1  0.322319          ResNet152-GRU-finetuned-clip2  ResNet152          GRU       3
621           Evaluation-ResNet152_GRU-finetuned-clip2       3   F1-Score-TA     2  0.355099          ResNet152-GRU-finetuned-clip2  ResNet152          GRU       3
622           Evaluation-ResNet152_GRU-finetuned-clip2       3   F1-Score-TA     3  0.423802          ResNet152-GRU-finetuned-clip2  ResNet152          GRU       3
623           Evaluation-ResNet152_GRU-finetuned-clip2       3   F1-Score-TA     4  0.388618          ResNet152-GRU-finetuned-clip2  ResNet152          GRU       3
624           Evaluation-ResNet152_GRU-finetuned-clip2       3   F1-Score-TA     5  0.362169          ResNet152-GRU-finetuned-clip2  ResNet152          GRU       3
625           Evaluation-ResNet152_GRU-finetuned-clip2       3      F1-Score     1  0.508866          ResNet152-GRU-finetuned-clip2  ResNet152          GRU       3
626           Evaluation-ResNet152_GRU-finetuned-clip2       3      F1-Score     2  0.515092          ResNet152-GRU-finetuned-clip2  ResNet152          GRU       3
627           Evaluation-ResNet152_GRU-finetuned-clip2       3      F1-Score     3  0.525576          ResNet152-GRU-finetuned-clip2  ResNet152          GRU       3
628           Evaluation-ResNet152_GRU-finetuned-clip2       3      F1-Score     4  0.472429          ResNet152-GRU-finetuned-clip2  ResNet152          GRU       3
629           Evaluation-ResNet152_GRU-finetuned-clip2       3      F1-Score     5  0.479688          ResNet152-GRU-finetuned-clip2  ResNet152          GRU       3
630           Evaluation-ResNet152_GRU-finetuned-clip2      15  F1-Score-Idl     1  0.523228          ResNet152-GRU-finetuned-clip2  ResNet152          GRU      15
631           Evaluation-ResNet152_GRU-finetuned-clip2      15  F1-Score-Idl     2  0.573427          ResNet152-GRU-finetuned-clip2  ResNet152          GRU      15
632           Evaluation-ResNet152_GRU-finetuned-clip2      15  F1-Score-Idl     3  0.508364          ResNet152-GRU-finetuned-clip2  ResNet152          GRU      15
633           Evaluation-ResNet152_GRU-finetuned-clip2      15  F1-Score-Idl     4  0.466706          ResNet152-GRU-finetuned-clip2  ResNet152          GRU      15
634           Evaluation-ResNet152_GRU-finetuned-clip2      15  F1-Score-Idl     5  0.422273          ResNet152-GRU-finetuned-clip2  ResNet152          GRU      15
635           Evaluation-ResNet152_GRU-finetuned-clip2      15  F1-Score-Inc     1  0.487131          ResNet152-GRU-finetuned-clip2  ResNet152          GRU      15
636           Evaluation-ResNet152_GRU-finetuned-clip2      15  F1-Score-Inc     2  0.328459          ResNet152-GRU-finetuned-clip2  ResNet152          GRU      15
637           Evaluation-ResNet152_GRU-finetuned-clip2      15  F1-Score-Inc     3  0.338689          ResNet152-GRU-finetuned-clip2  ResNet152          GRU      15
638           Evaluation-ResNet152_GRU-finetuned-clip2      15  F1-Score-Inc     4  0.357828          ResNet152-GRU-finetuned-clip2  ResNet152          GRU      15
639           Evaluation-ResNet152_GRU-finetuned-clip2      15  F1-Score-Inc     5  0.285282          ResNet152-GRU-finetuned-clip2  ResNet152          GRU      15
640           Evaluation-ResNet152_GRU-finetuned-clip2      15  F1-Score-Vis     1  0.369105          ResNet152-GRU-finetuned-clip2  ResNet152          GRU      15
641           Evaluation-ResNet152_GRU-finetuned-clip2      15  F1-Score-Vis     2  0.378578          ResNet152-GRU-finetuned-clip2  ResNet152          GRU      15
642           Evaluation-ResNet152_GRU-finetuned-clip2      15  F1-Score-Vis     3  0.429386          ResNet152-GRU-finetuned-clip2  ResNet152          GRU      15
643           Evaluation-ResNet152_GRU-finetuned-clip2      15  F1-Score-Vis     4  0.280846          ResNet152-GRU-finetuned-clip2  ResNet152          GRU      15
644           Evaluation-ResNet152_GRU-finetuned-clip2      15  F1-Score-Vis     5  0.376249          ResNet152-GRU-finetuned-clip2  ResNet152          GRU      15
645           Evaluation-ResNet152_GRU-finetuned-clip2      15  F1-Score-Cap     1  0.754855          ResNet152-GRU-finetuned-clip2  ResNet152          GRU      15
646           Evaluation-ResNet152_GRU-finetuned-clip2      15  F1-Score-Cap     2  0.692207          ResNet152-GRU-finetuned-clip2  ResNet152          GRU      15
647           Evaluation-ResNet152_GRU-finetuned-clip2      15  F1-Score-Cap     3  0.657750          ResNet152-GRU-finetuned-clip2  ResNet152          GRU      15
648           Evaluation-ResNet152_GRU-finetuned-clip2      15  F1-Score-Cap     4  0.616453          ResNet152-GRU-finetuned-clip2  ResNet152          GRU      15
649           Evaluation-ResNet152_GRU-finetuned-clip2      15  F1-Score-Cap     5  0.730169          ResNet152-GRU-finetuned-clip2  ResNet152          GRU      15
650           Evaluation-ResNet152_GRU-finetuned-clip2      15  F1-Score-Hyd     1  0.558055          ResNet152-GRU-finetuned-clip2  ResNet152          GRU      15
651           Evaluation-ResNet152_GRU-finetuned-clip2      15  F1-Score-Hyd     2  0.570207          ResNet152-GRU-finetuned-clip2  ResNet152          GRU      15
652           Evaluation-ResNet152_GRU-finetuned-clip2      15  F1-Score-Hyd     3  0.531111          ResNet152-GRU-finetuned-clip2  ResNet152          GRU      15
653           Evaluation-ResNet152_GRU-finetuned-clip2      15  F1-Score-Hyd     4  0.293563          ResNet152-GRU-finetuned-clip2  ResNet152          GRU      15
654           Evaluation-ResNet152_GRU-finetuned-clip2      15  F1-Score-Hyd     5  0.432312          ResNet152-GRU-finetuned-clip2  ResNet152          GRU      15
655           Evaluation-ResNet152_GRU-finetuned-clip2      15  F1-Score-Pha     1  0.889326          ResNet152-GRU-finetuned-clip2  ResNet152          GRU      15
656           Evaluation-ResNet152_GRU-finetuned-clip2      15  F1-Score-Pha     2  0.933684          ResNet152-GRU-finetuned-clip2  ResNet152          GRU      15
657           Evaluation-ResNet152_GRU-finetuned-clip2      15  F1-Score-Pha     3  0.899144          ResNet152-GRU-finetuned-clip2  ResNet152          GRU      15
658           Evaluation-ResNet152_GRU-finetuned-clip2      15  F1-Score-Pha     4  0.877525          ResNet152-GRU-finetuned-clip2  ResNet152          GRU      15
659           Evaluation-ResNet152_GRU-finetuned-clip2      15  F1-Score-Pha     5  0.856202          ResNet152-GRU-finetuned-clip2  ResNet152          GRU      15
660           Evaluation-ResNet152_GRU-finetuned-clip2      15   F1-Score-IA     1  0.688936          ResNet152-GRU-finetuned-clip2  ResNet152          GRU      15
661           Evaluation-ResNet152_GRU-finetuned-clip2      15   F1-Score-IA     2  0.743204          ResNet152-GRU-finetuned-clip2  ResNet152          GRU      15
662           Evaluation-ResNet152_GRU-finetuned-clip2      15   F1-Score-IA     3  0.762542          ResNet152-GRU-finetuned-clip2  ResNet152          GRU      15
663           Evaluation-ResNet152_GRU-finetuned-clip2      15   F1-Score-IA     4  0.648315          ResNet152-GRU-finetuned-clip2  ResNet152          GRU      15
664           Evaluation-ResNet152_GRU-finetuned-clip2      15   F1-Score-IA     5  0.609014          ResNet152-GRU-finetuned-clip2  ResNet152          GRU      15
665           Evaluation-ResNet152_GRU-finetuned-clip2      15   F1-Score-CP     1  0.350119          ResNet152-GRU-finetuned-clip2  ResNet152          GRU      15
666           Evaluation-ResNet152_GRU-finetuned-clip2      15   F1-Score-CP     2  0.451676          ResNet152-GRU-finetuned-clip2  ResNet152          GRU      15
667           Evaluation-ResNet152_GRU-finetuned-clip2      15   F1-Score-CP     3  0.420012          ResNet152-GRU-finetuned-clip2  ResNet152          GRU      15
668           Evaluation-ResNet152_GRU-finetuned-clip2      15   F1-Score-CP     4  0.274044          ResNet152-GRU-finetuned-clip2  ResNet152          GRU      15
669           Evaluation-ResNet152_GRU-finetuned-clip2      15   F1-Score-CP     5  0.390995          ResNet152-GRU-finetuned-clip2  ResNet152          GRU      15
670           Evaluation-ResNet152_GRU-finetuned-clip2      15   F1-Score-LI     1  0.646998          ResNet152-GRU-finetuned-clip2  ResNet152          GRU      15
671           Evaluation-ResNet152_GRU-finetuned-clip2      15   F1-Score-LI     2  0.624611          ResNet152-GRU-finetuned-clip2  ResNet152          GRU      15
672           Evaluation-ResNet152_GRU-finetuned-clip2      15   F1-Score-LI     3  0.607503          ResNet152-GRU-finetuned-clip2  ResNet152          GRU      15
673           Evaluation-ResNet152_GRU-finetuned-clip2      15   F1-Score-LI     4  0.670201          ResNet152-GRU-finetuned-clip2  ResNet152          GRU      15
674           Evaluation-ResNet152_GRU-finetuned-clip2      15   F1-Score-LI     5  0.588086          ResNet152-GRU-finetuned-clip2  ResNet152          GRU      15
675           Evaluation-ResNet152_GRU-finetuned-clip2      15   F1-Score-LP     1  0.419321          ResNet152-GRU-finetuned-clip2  ResNet152          GRU      15
676           Evaluation-ResNet152_GRU-finetuned-clip2      15   F1-Score-LP     2  0.361686          ResNet152-GRU-finetuned-clip2  ResNet152          GRU      15
