                                           Experiment  Subset        Metric  File     Value                                  Model        CNN          RNN  LENGTH
694  Evaluation-ResNet152_Transformer-finetuned-clip2     180  Accuracy-1st     5  0.654236  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer     180
695  Evaluation-ResNet152_Transformer-finetuned-clip2     180  Accuracy-2nd     1  0.153506  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer     180
696  Evaluation-ResNet152_Transformer-finetuned-clip2     180  Accuracy-2nd     2  0.127494  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer     180
697  Evaluation-ResNet152_Transformer-finetuned-clip2     180  Accuracy-2nd     3  0.144621  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer     180
698  Evaluation-ResNet152_Transformer-finetuned-clip2     180  Accuracy-2nd     4  0.173860  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer     180
699  Evaluation-ResNet152_Transformer-finetuned-clip2     180  Accuracy-2nd     5  0.160035  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer     180
700  Evaluation-ResNet152_Transformer-finetuned-clip2     180  Accuracy-3rd     1  0.069741  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer     180
701  Evaluation-ResNet152_Transformer-finetuned-clip2     180  Accuracy-3rd     2  0.054568  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer     180
702  Evaluation-ResNet152_Transformer-finetuned-clip2     180  Accuracy-3rd     3  0.056083  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer     180
703  Evaluation-ResNet152_Transformer-finetuned-clip2     180  Accuracy-3rd     4  0.064412  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer     180
704  Evaluation-ResNet152_Transformer-finetuned-clip2     180  Accuracy-3rd     5  0.071081  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer     180
705  Evaluation-ResNet152_Transformer-finetuned-clip2     180  Accuracy-4th     1  0.033006  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer     180
706  Evaluation-ResNet152_Transformer-finetuned-clip2     180  Accuracy-4th     2  0.030569  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer     180
707  Evaluation-ResNet152_Transformer-finetuned-clip2     180  Accuracy-4th     3  0.042070  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer     180
708  Evaluation-ResNet152_Transformer-finetuned-clip2     180  Accuracy-4th     4  0.035268  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer     180
709  Evaluation-ResNet152_Transformer-finetuned-clip2     180  Accuracy-4th     5  0.036973  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer     180
710  Evaluation-ResNet152_Transformer-finetuned-clip2     180  Accuracy-5th     1  0.024394  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer     180
711  Evaluation-ResNet152_Transformer-finetuned-clip2     180  Accuracy-5th     2  0.019079  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer     180
712  Evaluation-ResNet152_Transformer-finetuned-clip2     180  Accuracy-5th     3  0.028413  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer     180
713  Evaluation-ResNet152_Transformer-finetuned-clip2     180  Accuracy-5th     4  0.024469  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer     180
714  Evaluation-ResNet152_Transformer-finetuned-clip2     180  Accuracy-5th     5  0.024187  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer     180
715  Evaluation-ResNet152_Transformer-finetuned-clip2     180      Accuracy     1  0.661618  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer     180
716  Evaluation-ResNet152_Transformer-finetuned-clip2     180      Accuracy     2  0.722394  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer     180
717  Evaluation-ResNet152_Transformer-finetuned-clip2     180      Accuracy     3  0.679788  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer     180
718  Evaluation-ResNet152_Transformer-finetuned-clip2     180      Accuracy     4  0.652110  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer     180
719  Evaluation-ResNet152_Transformer-finetuned-clip2     180      Accuracy     5  0.654236  ResNet152-Transformer-finetuned-clip2  ResNet152  Transformer     180

Metric
Accuracy        0.678268
Accuracy-1st    0.678268
Accuracy-2nd    0.158128
Accuracy-3rd    0.070093
Accuracy-4th    0.035595
Accuracy-5th    0.021328

BiGRU -> [63.127340848409375, 67.24684882234257, 73.47437126725687, 78.3862185412822] [ AVG = 70.55869486982274 ]
BiLSTM -> [63.45754477262262, 66.3688738500928, 73.46417615698432, 77.33482013803568] [ AVG = 70.15635372943386 ]
GRU -> [61.81455517331113, 64.49100223976653, 70.75232610587842, 76.13466360235525] [ AVG = 68.29813678032784 ]
LSTM -> [61.92088437016299, 64.59285337292182, 70.20991599464111, 75.17083399174663] [ AVG = 67.97362193236813 ]
Mamba -> [61.199847947378196, 62.94428080285258, 66.90423432191862, 69.08750013240007] [ AVG = 65.03396580113737 ]
Transformer -> [61.527949186565266, 64.64214595518163, 66.18723748291089, 67.40290259622579] [ AVG = 64.94005880522089 ]
