                                 Experiment        Metric  File     Value                       Model             CNN          RNN
222             Evaluation-DenseNet121_LSTM  F1-Score-Vis     3  0.666667            DenseNet121-LSTM     DenseNet121         LSTM
223             Evaluation-DenseNet121_LSTM  F1-Score-Vis     4  0.621359            DenseNet121-LSTM     DenseNet121         LSTM
224             Evaluation-DenseNet121_LSTM  F1-Score-Vis     5  0.678899            DenseNet121-LSTM     DenseNet121         LSTM
225             Evaluation-DenseNet121_LSTM  F1-Score-Cap     1  0.733945            DenseNet121-LSTM     DenseNet121         LSTM
226             Evaluation-DenseNet121_LSTM  F1-Score-Cap     2  0.659341            DenseNet121-LSTM     DenseNet121         LSTM
227             Evaluation-DenseNet121_LSTM  F1-Score-Cap     3  0.758621            DenseNet121-LSTM     DenseNet121         LSTM
228             Evaluation-DenseNet121_LSTM  F1-Score-Cap     4  0.767857            DenseNet121-LSTM     DenseNet121         LSTM
229             Evaluation-DenseNet121_LSTM  F1-Score-Cap     5  0.759259            DenseNet121-LSTM     DenseNet121         LSTM
230             Evaluation-DenseNet121_LSTM  F1-Score-Hyd     1  0.735849            DenseNet121-LSTM     DenseNet121         LSTM
231             Evaluation-DenseNet121_LSTM  F1-Score-Hyd     2  0.709091            DenseNet121-LSTM     DenseNet121         LSTM
232             Evaluation-DenseNet121_LSTM  F1-Score-Hyd     3  0.880000            DenseNet121-LSTM     DenseNet121         LSTM
233             Evaluation-DenseNet121_LSTM  F1-Score-Hyd     4  0.761062            DenseNet121-LSTM     DenseNet121         LSTM
234             Evaluation-DenseNet121_LSTM  F1-Score-Hyd     5  0.750000            DenseNet121-LSTM     DenseNet121         LSTM
235             Evaluation-DenseNet121_LSTM  F1-Score-Pha     1  0.865385            DenseNet121-LSTM     DenseNet121         LSTM
236             Evaluation-DenseNet121_LSTM  F1-Score-Pha     2  0.782609            DenseNet121-LSTM     DenseNet121         LSTM
237             Evaluation-DenseNet121_LSTM  F1-Score-Pha     3  0.862385            DenseNet121-LSTM     DenseNet121         LSTM
238             Evaluation-DenseNet121_LSTM  F1-Score-Pha     4  0.807339            DenseNet121-LSTM     DenseNet121         LSTM
239             Evaluation-DenseNet121_LSTM  F1-Score-Pha     5  0.927273            DenseNet121-LSTM     DenseNet121         LSTM
240             Evaluation-DenseNet121_LSTM   F1-Score-IA     1  0.775862            DenseNet121-LSTM     DenseNet121         LSTM
241             Evaluation-DenseNet121_LSTM   F1-Score-IA     2  0.720721            DenseNet121-LSTM     DenseNet121         LSTM
242             Evaluation-DenseNet121_LSTM   F1-Score-IA     3  0.752475            DenseNet121-LSTM     DenseNet121         LSTM
243             Evaluation-DenseNet121_LSTM   F1-Score-IA     4  0.673469            DenseNet121-LSTM     DenseNet121         LSTM
244             Evaluation-DenseNet121_LSTM   F1-Score-IA     5  0.879310            DenseNet121-LSTM     DenseNet121         LSTM
245             Evaluation-DenseNet121_LSTM   F1-Score-CP     1  0.769231            DenseNet121-LSTM     DenseNet121         LSTM
246             Evaluation-DenseNet121_LSTM   F1-Score-CP     2  0.730159            DenseNet121-LSTM     DenseNet121         LSTM
247             Evaluation-DenseNet121_LSTM   F1-Score-CP     3  0.673469            DenseNet121-LSTM     DenseNet121         LSTM
248             Evaluation-DenseNet121_LSTM   F1-Score-CP     4  0.688000            DenseNet121-LSTM     DenseNet121         LSTM
249             Evaluation-DenseNet121_LSTM   F1-Score-CP     5  0.861789            DenseNet121-LSTM     DenseNet121         LSTM
250             Evaluation-DenseNet121_LSTM   F1-Score-LI     1  0.803738            DenseNet121-LSTM     DenseNet121         LSTM
251             Evaluation-DenseNet121_LSTM   F1-Score-LI     2  0.826923            DenseNet121-LSTM     DenseNet121         LSTM
252             Evaluation-DenseNet121_LSTM   F1-Score-LI     3  0.910891            DenseNet121-LSTM     DenseNet121         LSTM
253             Evaluation-DenseNet121_LSTM   F1-Score-LI     4  0.725275            DenseNet121-LSTM     DenseNet121         LSTM
254             Evaluation-DenseNet121_LSTM   F1-Score-LI     5  0.899083            DenseNet121-LSTM     DenseNet121         LSTM
255             Evaluation-DenseNet121_LSTM   F1-Score-LP     1  0.780952            DenseNet121-LSTM     DenseNet121         LSTM
256             Evaluation-DenseNet121_LSTM   F1-Score-LP     2  0.730435            DenseNet121-LSTM     DenseNet121         LSTM
257             Evaluation-DenseNet121_LSTM   F1-Score-LP     3  0.633663            DenseNet121-LSTM     DenseNet121         LSTM
258             Evaluation-DenseNet121_LSTM   F1-Score-LP     4  0.689076            DenseNet121-LSTM     DenseNet121         LSTM
259             Evaluation-DenseNet121_LSTM   F1-Score-LP     5  0.811321            DenseNet121-LSTM     DenseNet121         LSTM
260             Evaluation-DenseNet121_LSTM  F1-Score-ACF     1  0.705882            DenseNet121-LSTM     DenseNet121         LSTM
261             Evaluation-DenseNet121_LSTM  F1-Score-ACF     2  0.622222            DenseNet121-LSTM     DenseNet121         LSTM
262             Evaluation-DenseNet121_LSTM  F1-Score-ACF     3  0.503817            DenseNet121-LSTM     DenseNet121         LSTM
263             Evaluation-DenseNet121_LSTM  F1-Score-ACF     4  0.673077            DenseNet121-LSTM     DenseNet121         LSTM
264             Evaluation-DenseNet121_LSTM  F1-Score-ACF     5  0.770642            DenseNet121-LSTM     DenseNet121         LSTM
265             Evaluation-DenseNet121_LSTM   F1-Score-VS     1  0.813559            DenseNet121-LSTM     DenseNet121         LSTM
266             Evaluation-DenseNet121_LSTM   F1-Score-VS     2  0.776699            DenseNet121-LSTM     DenseNet121         LSTM
267             Evaluation-DenseNet121_LSTM   F1-Score-VS     3  0.869565            DenseNet121-LSTM     DenseNet121         LSTM
268             Evaluation-DenseNet121_LSTM   F1-Score-VS     4  0.825688            DenseNet121-LSTM     DenseNet121         LSTM
269             Evaluation-DenseNet121_LSTM   F1-Score-VS     5  0.903846            DenseNet121-LSTM     DenseNet121         LSTM
270             Evaluation-DenseNet121_LSTM   F1-Score-TA     1  0.672269            DenseNet121-LSTM     DenseNet121         LSTM
271             Evaluation-DenseNet121_LSTM   F1-Score-TA     2  0.814159            DenseNet121-LSTM     DenseNet121         LSTM
272             Evaluation-DenseNet121_LSTM   F1-Score-TA     3  0.560000            DenseNet121-LSTM     DenseNet121         LSTM
273             Evaluation-DenseNet121_LSTM   F1-Score-TA     4  0.730435            DenseNet121-LSTM     DenseNet121         LSTM
274             Evaluation-DenseNet121_LSTM   F1-Score-TA     5  0.760331            DenseNet121-LSTM     DenseNet121         LSTM
275             Evaluation-DenseNet121_LSTM      F1-Score     1  0.751770            DenseNet121-LSTM     DenseNet121         LSTM
276             Evaluation-DenseNet121_LSTM      F1-Score     2  0.712662            DenseNet121-LSTM     DenseNet121         LSTM
277             Evaluation-DenseNet121_LSTM      F1-Score     3  0.752715            DenseNet121-LSTM     DenseNet121         LSTM
278             Evaluation-DenseNet121_LSTM      F1-Score     4  0.716160            DenseNet121-LSTM     DenseNet121         LSTM
279             Evaluation-DenseNet121_LSTM      F1-Score     5  0.799335            DenseNet121-LSTM     DenseNet121         LSTM
280       Evaluation-DenseNet121_Mamba-best  F1-Score-Idl     1  0.629630      DenseNet121-Mamba-best     DenseNet121        Mamba
281       Evaluation-DenseNet121_Mamba-best  F1-Score-Idl     2  0.660194      DenseNet121-Mamba-best     DenseNet121        Mamba
282       Evaluation-DenseNet121_Mamba-best  F1-Score-Idl     3  0.629032      DenseNet121-Mamba-best     DenseNet121        Mamba
283       Evaluation-DenseNet121_Mamba-best  F1-Score-Idl     4  0.507463      DenseNet121-Mamba-best     DenseNet121        Mamba
284       Evaluation-DenseNet121_Mamba-best  F1-Score-Idl     5  0.486486      DenseNet121-Mamba-best     DenseNet121        Mamba
285       Evaluation-DenseNet121_Mamba-best  F1-Score-Inc     1  0.857143      DenseNet121-Mamba-best     DenseNet121        Mamba
286       Evaluation-DenseNet121_Mamba-best  F1-Score-Inc     2  0.796460      DenseNet121-Mamba-best     DenseNet121        Mamba
287       Evaluation-DenseNet121_Mamba-best  F1-Score-Inc     3  0.745455      DenseNet121-Mamba-best     DenseNet121        Mamba
288       Evaluation-DenseNet121_Mamba-best  F1-Score-Inc     4  0.773585      DenseNet121-Mamba-best     DenseNet121        Mamba
289       Evaluation-DenseNet121_Mamba-best  F1-Score-Inc     5  0.748299      DenseNet121-Mamba-best     DenseNet121        Mamba
290       Evaluation-DenseNet121_Mamba-best  F1-Score-Vis     1  0.742268      DenseNet121-Mamba-best     DenseNet121        Mamba
291       Evaluation-DenseNet121_Mamba-best  F1-Score-Vis     2  0.673469      DenseNet121-Mamba-best     DenseNet121        Mamba
292       Evaluation-DenseNet121_Mamba-best  F1-Score-Vis     3  0.627907      DenseNet121-Mamba-best     DenseNet121        Mamba
293       Evaluation-DenseNet121_Mamba-best  F1-Score-Vis     4  0.586207      DenseNet121-Mamba-best     DenseNet121        Mamba
294       Evaluation-DenseNet121_Mamba-best  F1-Score-Vis     5  0.694915      DenseNet121-Mamba-best     DenseNet121        Mamba
295       Evaluation-DenseNet121_Mamba-best  F1-Score-Cap     1  0.750000      DenseNet121-Mamba-best     DenseNet121        Mamba
296       Evaluation-DenseNet121_Mamba-best  F1-Score-Cap     2  0.777778      DenseNet121-Mamba-best     DenseNet121        Mamba
297       Evaluation-DenseNet121_Mamba-best  F1-Score-Cap     3  0.750000      DenseNet121-Mamba-best     DenseNet121        Mamba
298       Evaluation-DenseNet121_Mamba-best  F1-Score-Cap     4  0.766667      DenseNet121-Mamba-best     DenseNet121        Mamba
299       Evaluation-DenseNet121_Mamba-best  F1-Score-Cap     5  0.673469      DenseNet121-Mamba-best     DenseNet121        Mamba
300       Evaluation-DenseNet121_Mamba-best  F1-Score-Hyd     1  0.744186      DenseNet121-Mamba-best     DenseNet121        Mamba
301       Evaluation-DenseNet121_Mamba-best  F1-Score-Hyd     2  0.739130      DenseNet121-Mamba-best     DenseNet121        Mamba
302       Evaluation-DenseNet121_Mamba-best  F1-Score-Hyd     3  0.760870      DenseNet121-Mamba-best     DenseNet121        Mamba
303       Evaluation-DenseNet121_Mamba-best  F1-Score-Hyd     4  0.752000      DenseNet121-Mamba-best     DenseNet121        Mamba
304       Evaluation-DenseNet121_Mamba-best  F1-Score-Hyd     5  0.735849      DenseNet121-Mamba-best     DenseNet121        Mamba
305       Evaluation-DenseNet121_Mamba-best  F1-Score-Pha     1  0.813559      DenseNet121-Mamba-best     DenseNet121        Mamba
306       Evaluation-DenseNet121_Mamba-best  F1-Score-Pha     2  0.920000      DenseNet121-Mamba-best     DenseNet121        Mamba
307       Evaluation-DenseNet121_Mamba-best  F1-Score-Pha     3  0.857143      DenseNet121-Mamba-best     DenseNet121        Mamba
308       Evaluation-DenseNet121_Mamba-best  F1-Score-Pha     4  0.732143      DenseNet121-Mamba-best     DenseNet121        Mamba
309       Evaluation-DenseNet121_Mamba-best  F1-Score-Pha     5  0.877193      DenseNet121-Mamba-best     DenseNet121        Mamba
310       Evaluation-DenseNet121_Mamba-best   F1-Score-IA     1  0.606061      DenseNet121-Mamba-best     DenseNet121        Mamba
311       Evaluation-DenseNet121_Mamba-best   F1-Score-IA     2  0.792453      DenseNet121-Mamba-best     DenseNet121        Mamba
312       Evaluation-DenseNet121_Mamba-best   F1-Score-IA     3  0.694737      DenseNet121-Mamba-best     DenseNet121        Mamba
313       Evaluation-DenseNet121_Mamba-best   F1-Score-IA     4  0.505747      DenseNet121-Mamba-best     DenseNet121        Mamba
314       Evaluation-DenseNet121_Mamba-best   F1-Score-IA     5  0.810811      DenseNet121-Mamba-best     DenseNet121        Mamba
315       Evaluation-DenseNet121_Mamba-best   F1-Score-CP     1  0.761062      DenseNet121-Mamba-best     DenseNet121        Mamba
316       Evaluation-DenseNet121_Mamba-best   F1-Score-CP     2  0.750000      DenseNet121-Mamba-best     DenseNet121        Mamba
317       Evaluation-DenseNet121_Mamba-best   F1-Score-CP     3  0.698113      DenseNet121-Mamba-best     DenseNet121        Mamba
318       Evaluation-DenseNet121_Mamba-best   F1-Score-CP     4  0.673469      DenseNet121-Mamba-best     DenseNet121        Mamba
319       Evaluation-DenseNet121_Mamba-best   F1-Score-CP     5  0.837607      DenseNet121-Mamba-best     DenseNet121        Mamba
320       Evaluation-DenseNet121_Mamba-best   F1-Score-LI     1  0.767857      DenseNet121-Mamba-best     DenseNet121        Mamba
321       Evaluation-DenseNet121_Mamba-best   F1-Score-LI     2  0.819048      DenseNet121-Mamba-best     DenseNet121        Mamba
322       Evaluation-DenseNet121_Mamba-best   F1-Score-LI     3  0.740741      DenseNet121-Mamba-best     DenseNet121        Mamba
323       Evaluation-DenseNet121_Mamba-best   F1-Score-LI     4  0.713043      DenseNet121-Mamba-best     DenseNet121        Mamba
324       Evaluation-DenseNet121_Mamba-best   F1-Score-LI     5  0.882353      DenseNet121-Mamba-best     DenseNet121        Mamba
325       Evaluation-DenseNet121_Mamba-best   F1-Score-LP     1  0.732143      DenseNet121-Mamba-best     DenseNet121        Mamba
326       Evaluation-DenseNet121_Mamba-best   F1-Score-LP     2  0.660870      DenseNet121-Mamba-best     DenseNet121        Mamba
327       Evaluation-DenseNet121_Mamba-best   F1-Score-LP     3  0.641509      DenseNet121-Mamba-best     DenseNet121        Mamba
328       Evaluation-DenseNet121_Mamba-best   F1-Score-LP     4  0.645833      DenseNet121-Mamba-best     DenseNet121        Mamba
329       Evaluation-DenseNet121_Mamba-best   F1-Score-LP     5  0.730769      DenseNet121-Mamba-best     DenseNet121        Mamba
330       Evaluation-DenseNet121_Mamba-best  F1-Score-ACF     1  0.689076      DenseNet121-Mamba-best     DenseNet121        Mamba
331       Evaluation-DenseNet121_Mamba-best  F1-Score-ACF     2  0.678899      DenseNet121-Mamba-best     DenseNet121        Mamba
332       Evaluation-DenseNet121_Mamba-best  F1-Score-ACF     3  0.594059      DenseNet121-Mamba-best     DenseNet121        Mamba
333       Evaluation-DenseNet121_Mamba-best  F1-Score-ACF     4  0.672897      DenseNet121-Mamba-best     DenseNet121        Mamba
334       Evaluation-DenseNet121_Mamba-best  F1-Score-ACF     5  0.647619      DenseNet121-Mamba-best     DenseNet121        Mamba
335       Evaluation-DenseNet121_Mamba-best   F1-Score-VS     1  0.747664      DenseNet121-Mamba-best     DenseNet121        Mamba
336       Evaluation-DenseNet121_Mamba-best   F1-Score-VS     2  0.800000      DenseNet121-Mamba-best     DenseNet121        Mamba
337       Evaluation-DenseNet121_Mamba-best   F1-Score-VS     3  0.781818      DenseNet121-Mamba-best     DenseNet121        Mamba
338       Evaluation-DenseNet121_Mamba-best   F1-Score-VS     4  0.752475      DenseNet121-Mamba-best     DenseNet121        Mamba
339       Evaluation-DenseNet121_Mamba-best   F1-Score-VS     5  0.828829      DenseNet121-Mamba-best     DenseNet121        Mamba
