                                 Experiment        Metric  File     Value                       Model             CNN          RNN
1421        Evaluation-ResNet50_Transformer  Accuracy-3rd     2  0.042090        ResNet50-Transformer        ResNet50  Transformer
1422        Evaluation-ResNet50_Transformer  Accuracy-3rd     3  0.057315        ResNet50-Transformer        ResNet50  Transformer
1423        Evaluation-ResNet50_Transformer  Accuracy-3rd     4  0.050350        ResNet50-Transformer        ResNet50  Transformer
1424        Evaluation-ResNet50_Transformer  Accuracy-3rd     5  0.038462        ResNet50-Transformer        ResNet50  Transformer
1425        Evaluation-ResNet50_Transformer  Accuracy-4th     1  0.024725        ResNet50-Transformer        ResNet50  Transformer
1426        Evaluation-ResNet50_Transformer  Accuracy-4th     2  0.018868        ResNet50-Transformer        ResNet50  Transformer
1427        Evaluation-ResNet50_Transformer  Accuracy-4th     3  0.009050        ResNet50-Transformer        ResNet50  Transformer
1428        Evaluation-ResNet50_Transformer  Accuracy-4th     4  0.016783        ResNet50-Transformer        ResNet50  Transformer
1429        Evaluation-ResNet50_Transformer  Accuracy-4th     5  0.019231        ResNet50-Transformer        ResNet50  Transformer
1430        Evaluation-ResNet50_Transformer  Accuracy-5th     1  0.015110        ResNet50-Transformer        ResNet50  Transformer
1431        Evaluation-ResNet50_Transformer  Accuracy-5th     2  0.013062        ResNet50-Transformer        ResNet50  Transformer
1432        Evaluation-ResNet50_Transformer  Accuracy-5th     3  0.010558        ResNet50-Transformer        ResNet50  Transformer
1433        Evaluation-ResNet50_Transformer  Accuracy-5th     4  0.002797        ResNet50-Transformer        ResNet50  Transformer
1434        Evaluation-ResNet50_Transformer  Accuracy-5th     5  0.006868        ResNet50-Transformer        ResNet50  Transformer
1435        Evaluation-ResNet50_Transformer      Accuracy     1  0.782967        ResNet50-Transformer        ResNet50  Transformer
1436        Evaluation-ResNet50_Transformer      Accuracy     2  0.770682        ResNet50-Transformer        ResNet50  Transformer
1437        Evaluation-ResNet50_Transformer      Accuracy     3  0.740573        ResNet50-Transformer        ResNet50  Transformer
1438        Evaluation-ResNet50_Transformer      Accuracy     4  0.788811        ResNet50-Transformer        ResNet50  Transformer
1439        Evaluation-ResNet50_Transformer      Accuracy     5  0.789835        ResNet50-Transformer        ResNet50  Transformer
1440                 Evaluation-VGG16_BiGRU  Accuracy-1st     1  0.707418                 VGG16-BiGRU           VGG16        BiGRU
1441                 Evaluation-VGG16_BiGRU  Accuracy-1st     2  0.679245                 VGG16-BiGRU           VGG16        BiGRU
1442                 Evaluation-VGG16_BiGRU  Accuracy-1st     3  0.659125                 VGG16-BiGRU           VGG16        BiGRU
1443                 Evaluation-VGG16_BiGRU  Accuracy-1st     4  0.669930                 VGG16-BiGRU           VGG16        BiGRU
1444                 Evaluation-VGG16_BiGRU  Accuracy-1st     5  0.692308                 VGG16-BiGRU           VGG16        BiGRU
1445                 Evaluation-VGG16_BiGRU  Accuracy-2nd     1  0.152473                 VGG16-BiGRU           VGG16        BiGRU
1446                 Evaluation-VGG16_BiGRU  Accuracy-2nd     2  0.177068                 VGG16-BiGRU           VGG16        BiGRU
1447                 Evaluation-VGG16_BiGRU  Accuracy-2nd     3  0.168929                 VGG16-BiGRU           VGG16        BiGRU
1448                 Evaluation-VGG16_BiGRU  Accuracy-2nd     4  0.156643                 VGG16-BiGRU           VGG16        BiGRU
1449                 Evaluation-VGG16_BiGRU  Accuracy-2nd     5  0.163462                 VGG16-BiGRU           VGG16        BiGRU
1450                 Evaluation-VGG16_BiGRU  Accuracy-3rd     1  0.064560                 VGG16-BiGRU           VGG16        BiGRU
1451                 Evaluation-VGG16_BiGRU  Accuracy-3rd     2  0.074020                 VGG16-BiGRU           VGG16        BiGRU
1452                 Evaluation-VGG16_BiGRU  Accuracy-3rd     3  0.073906                 VGG16-BiGRU           VGG16        BiGRU
1453                 Evaluation-VGG16_BiGRU  Accuracy-3rd     4  0.081119                 VGG16-BiGRU           VGG16        BiGRU
1454                 Evaluation-VGG16_BiGRU  Accuracy-3rd     5  0.063187                 VGG16-BiGRU           VGG16        BiGRU
1455                 Evaluation-VGG16_BiGRU  Accuracy-4th     1  0.024725                 VGG16-BiGRU           VGG16        BiGRU
1456                 Evaluation-VGG16_BiGRU  Accuracy-4th     2  0.026125                 VGG16-BiGRU           VGG16        BiGRU
1457                 Evaluation-VGG16_BiGRU  Accuracy-4th     3  0.039216                 VGG16-BiGRU           VGG16        BiGRU
1458                 Evaluation-VGG16_BiGRU  Accuracy-4th     4  0.039161                 VGG16-BiGRU           VGG16        BiGRU
1459                 Evaluation-VGG16_BiGRU  Accuracy-4th     5  0.024725                 VGG16-BiGRU           VGG16        BiGRU
1460                 Evaluation-VGG16_BiGRU  Accuracy-5th     1  0.019231                 VGG16-BiGRU           VGG16        BiGRU
1461                 Evaluation-VGG16_BiGRU  Accuracy-5th     2  0.014514                 VGG16-BiGRU           VGG16        BiGRU
1462                 Evaluation-VGG16_BiGRU  Accuracy-5th     3  0.021116                 VGG16-BiGRU           VGG16        BiGRU
1463                 Evaluation-VGG16_BiGRU  Accuracy-5th     4  0.019580                 VGG16-BiGRU           VGG16        BiGRU
1464                 Evaluation-VGG16_BiGRU  Accuracy-5th     5  0.023352                 VGG16-BiGRU           VGG16        BiGRU
1465                 Evaluation-VGG16_BiGRU      Accuracy     1  0.707418                 VGG16-BiGRU           VGG16        BiGRU
1466                 Evaluation-VGG16_BiGRU      Accuracy     2  0.679245                 VGG16-BiGRU           VGG16        BiGRU
1467                 Evaluation-VGG16_BiGRU      Accuracy     3  0.659125                 VGG16-BiGRU           VGG16        BiGRU
1468                 Evaluation-VGG16_BiGRU      Accuracy     4  0.669930                 VGG16-BiGRU           VGG16        BiGRU
1469                 Evaluation-VGG16_BiGRU      Accuracy     5  0.692308                 VGG16-BiGRU           VGG16        BiGRU
1470                Evaluation-VGG16_BiLSTM  Accuracy-1st     1  0.711538                VGG16-BiLSTM           VGG16       BiLSTM
1471                Evaluation-VGG16_BiLSTM  Accuracy-1st     2  0.730044                VGG16-BiLSTM           VGG16       BiLSTM
1472                Evaluation-VGG16_BiLSTM  Accuracy-1st     3  0.641026                VGG16-BiLSTM           VGG16       BiLSTM
1473                Evaluation-VGG16_BiLSTM  Accuracy-1st     4  0.730070                VGG16-BiLSTM           VGG16       BiLSTM
1474                Evaluation-VGG16_BiLSTM  Accuracy-1st     5  0.703297                VGG16-BiLSTM           VGG16       BiLSTM
1475                Evaluation-VGG16_BiLSTM  Accuracy-2nd     1  0.162088                VGG16-BiLSTM           VGG16       BiLSTM
1476                Evaluation-VGG16_BiLSTM  Accuracy-2nd     2  0.137881                VGG16-BiLSTM           VGG16       BiLSTM
1477                Evaluation-VGG16_BiLSTM  Accuracy-2nd     3  0.190045                VGG16-BiLSTM           VGG16       BiLSTM
1478                Evaluation-VGG16_BiLSTM  Accuracy-2nd     4  0.179021                VGG16-BiLSTM           VGG16       BiLSTM
1479                Evaluation-VGG16_BiLSTM  Accuracy-2nd     5  0.151099                VGG16-BiLSTM           VGG16       BiLSTM
1480                Evaluation-VGG16_BiLSTM  Accuracy-3rd     1  0.071429                VGG16-BiLSTM           VGG16       BiLSTM
1481                Evaluation-VGG16_BiLSTM  Accuracy-3rd     2  0.062409                VGG16-BiLSTM           VGG16       BiLSTM
1482                Evaluation-VGG16_BiLSTM  Accuracy-3rd     3  0.092006                VGG16-BiLSTM           VGG16       BiLSTM
1483                Evaluation-VGG16_BiLSTM  Accuracy-3rd     4  0.044755                VGG16-BiLSTM           VGG16       BiLSTM
1484                Evaluation-VGG16_BiLSTM  Accuracy-3rd     5  0.072802                VGG16-BiLSTM           VGG16       BiLSTM
1485                Evaluation-VGG16_BiLSTM  Accuracy-4th     1  0.023352                VGG16-BiLSTM           VGG16       BiLSTM
1486                Evaluation-VGG16_BiLSTM  Accuracy-4th     2  0.031930                VGG16-BiLSTM           VGG16       BiLSTM
1487                Evaluation-VGG16_BiLSTM  Accuracy-4th     3  0.030166                VGG16-BiLSTM           VGG16       BiLSTM
1488                Evaluation-VGG16_BiLSTM  Accuracy-4th     4  0.009790                VGG16-BiLSTM           VGG16       BiLSTM
1489                Evaluation-VGG16_BiLSTM  Accuracy-4th     5  0.034341                VGG16-BiLSTM           VGG16       BiLSTM
1490                Evaluation-VGG16_BiLSTM  Accuracy-5th     1  0.008242                VGG16-BiLSTM           VGG16       BiLSTM
1491                Evaluation-VGG16_BiLSTM  Accuracy-5th     2  0.011611                VGG16-BiLSTM           VGG16       BiLSTM
1492                Evaluation-VGG16_BiLSTM  Accuracy-5th     3  0.016591                VGG16-BiLSTM           VGG16       BiLSTM
1493                Evaluation-VGG16_BiLSTM  Accuracy-5th     4  0.016783                VGG16-BiLSTM           VGG16       BiLSTM
1494                Evaluation-VGG16_BiLSTM  Accuracy-5th     5  0.012363                VGG16-BiLSTM           VGG16       BiLSTM
1495                Evaluation-VGG16_BiLSTM      Accuracy     1  0.711538                VGG16-BiLSTM           VGG16       BiLSTM
1496                Evaluation-VGG16_BiLSTM      Accuracy     2  0.730044                VGG16-BiLSTM           VGG16       BiLSTM
1497                Evaluation-VGG16_BiLSTM      Accuracy     3  0.641026                VGG16-BiLSTM           VGG16       BiLSTM
1498                Evaluation-VGG16_BiLSTM      Accuracy     4  0.730070                VGG16-BiLSTM           VGG16       BiLSTM
1499                Evaluation-VGG16_BiLSTM      Accuracy     5  0.703297                VGG16-BiLSTM           VGG16       BiLSTM
1500                   Evaluation-VGG16_GRU  Accuracy-1st     1  0.751374                   VGG16-GRU           VGG16          GRU
1501                   Evaluation-VGG16_GRU  Accuracy-1st     2  0.744557                   VGG16-GRU           VGG16          GRU
1502                   Evaluation-VGG16_GRU  Accuracy-1st     3  0.660633                   VGG16-GRU           VGG16          GRU
1503                   Evaluation-VGG16_GRU  Accuracy-1st     4  0.636364                   VGG16-GRU           VGG16          GRU
1504                   Evaluation-VGG16_GRU  Accuracy-1st     5  0.714286                   VGG16-GRU           VGG16          GRU
1505                   Evaluation-VGG16_GRU  Accuracy-2nd     1  0.171703                   VGG16-GRU           VGG16          GRU
1506                   Evaluation-VGG16_GRU  Accuracy-2nd     2  0.146589                   VGG16-GRU           VGG16          GRU
1507                   Evaluation-VGG16_GRU  Accuracy-2nd     3  0.174962                   VGG16-GRU           VGG16          GRU
1508                   Evaluation-VGG16_GRU  Accuracy-2nd     4  0.200000                   VGG16-GRU           VGG16          GRU
1509                   Evaluation-VGG16_GRU  Accuracy-2nd     5  0.153846                   VGG16-GRU           VGG16          GRU
1510                   Evaluation-VGG16_GRU  Accuracy-3rd     1  0.032967                   VGG16-GRU           VGG16          GRU
1511                   Evaluation-VGG16_GRU  Accuracy-3rd     2  0.047896                   VGG16-GRU           VGG16          GRU
1512                   Evaluation-VGG16_GRU  Accuracy-3rd     3  0.072398                   VGG16-GRU           VGG16          GRU
1513                   Evaluation-VGG16_GRU  Accuracy-3rd     4  0.065734                   VGG16-GRU           VGG16          GRU
1514                   Evaluation-VGG16_GRU  Accuracy-3rd     5  0.060440                   VGG16-GRU           VGG16          GRU
1515                   Evaluation-VGG16_GRU  Accuracy-4th     1  0.019231                   VGG16-GRU           VGG16          GRU
1516                   Evaluation-VGG16_GRU  Accuracy-4th     2  0.024673                   VGG16-GRU           VGG16          GRU
1517                   Evaluation-VGG16_GRU  Accuracy-4th     3  0.033183                   VGG16-GRU           VGG16          GRU
1518                   Evaluation-VGG16_GRU  Accuracy-4th     4  0.025175                   VGG16-GRU           VGG16          GRU
1519                   Evaluation-VGG16_GRU  Accuracy-4th     5  0.027473                   VGG16-GRU           VGG16          GRU
1520                   Evaluation-VGG16_GRU  Accuracy-5th     1  0.017857                   VGG16-GRU           VGG16          GRU
1521                   Evaluation-VGG16_GRU  Accuracy-5th     2  0.013062                   VGG16-GRU           VGG16          GRU
1522                   Evaluation-VGG16_GRU  Accuracy-5th     3  0.018100                   VGG16-GRU           VGG16          GRU
1523                   Evaluation-VGG16_GRU  Accuracy-5th     4  0.023776                   VGG16-GRU           VGG16          GRU
1524                   Evaluation-VGG16_GRU  Accuracy-5th     5  0.009615                   VGG16-GRU           VGG16          GRU
1525                   Evaluation-VGG16_GRU      Accuracy     1  0.751374                   VGG16-GRU           VGG16          GRU
1526                   Evaluation-VGG16_GRU      Accuracy     2  0.744557                   VGG16-GRU           VGG16          GRU
1527                   Evaluation-VGG16_GRU      Accuracy     3  0.660633                   VGG16-GRU           VGG16          GRU
1528                   Evaluation-VGG16_GRU      Accuracy     4  0.636364                   VGG16-GRU           VGG16          GRU
1529                   Evaluation-VGG16_GRU      Accuracy     5  0.714286                   VGG16-GRU           VGG16          GRU
1530                  Evaluation-VGG16_LSTM  Accuracy-1st     1  0.730769                  VGG16-LSTM           VGG16         LSTM
1531                  Evaluation-VGG16_LSTM  Accuracy-1st     2  0.724238                  VGG16-LSTM           VGG16         LSTM
1532                  Evaluation-VGG16_LSTM  Accuracy-1st     3  0.672700                  VGG16-LSTM           VGG16         LSTM
1533                  Evaluation-VGG16_LSTM  Accuracy-1st     4  0.739860                  VGG16-LSTM           VGG16         LSTM
1534                  Evaluation-VGG16_LSTM  Accuracy-1st     5  0.700549                  VGG16-LSTM           VGG16         LSTM
1535                  Evaluation-VGG16_LSTM  Accuracy-2nd     1  0.148352                  VGG16-LSTM           VGG16         LSTM
1536                  Evaluation-VGG16_LSTM  Accuracy-2nd     2  0.150943                  VGG16-LSTM           VGG16         LSTM
1537                  Evaluation-VGG16_LSTM  Accuracy-2nd     3  0.159879                  VGG16-LSTM           VGG16         LSTM
1538                  Evaluation-VGG16_LSTM  Accuracy-2nd     4  0.137063                  VGG16-LSTM           VGG16         LSTM
1539                  Evaluation-VGG16_LSTM  Accuracy-2nd     5  0.182692                  VGG16-LSTM           VGG16         LSTM
1540                  Evaluation-VGG16_LSTM  Accuracy-3rd     1  0.060440                  VGG16-LSTM           VGG16         LSTM
1541                  Evaluation-VGG16_LSTM  Accuracy-3rd     2  0.050798                  VGG16-LSTM           VGG16         LSTM
1542                  Evaluation-VGG16_LSTM  Accuracy-3rd     3  0.066365                  VGG16-LSTM           VGG16         LSTM
1543                  Evaluation-VGG16_LSTM  Accuracy-3rd     4  0.048951                  VGG16-LSTM           VGG16         LSTM
1544                  Evaluation-VGG16_LSTM  Accuracy-3rd     5  0.052198                  VGG16-LSTM           VGG16         LSTM
1545                  Evaluation-VGG16_LSTM  Accuracy-4th     1  0.030220                  VGG16-LSTM           VGG16         LSTM
1546                  Evaluation-VGG16_LSTM  Accuracy-4th     2  0.029028                  VGG16-LSTM           VGG16         LSTM
1547                  Evaluation-VGG16_LSTM  Accuracy-4th     3  0.034691                  VGG16-LSTM           VGG16         LSTM
1548                  Evaluation-VGG16_LSTM  Accuracy-4th     4  0.025175                  VGG16-LSTM           VGG16         LSTM
1549                  Evaluation-VGG16_LSTM  Accuracy-4th     5  0.024725                  VGG16-LSTM           VGG16         LSTM
1550                  Evaluation-VGG16_LSTM  Accuracy-5th     1  0.010989                  VGG16-LSTM           VGG16         LSTM
1551                  Evaluation-VGG16_LSTM  Accuracy-5th     2  0.021771                  VGG16-LSTM           VGG16         LSTM
1552                  Evaluation-VGG16_LSTM  Accuracy-5th     3  0.022624                  VGG16-LSTM           VGG16         LSTM
1553                  Evaluation-VGG16_LSTM  Accuracy-5th     4  0.016783                  VGG16-LSTM           VGG16         LSTM
1554                  Evaluation-VGG16_LSTM  Accuracy-5th     5  0.006868                  VGG16-LSTM           VGG16         LSTM
1555                  Evaluation-VGG16_LSTM      Accuracy     1  0.730769                  VGG16-LSTM           VGG16         LSTM
1556                  Evaluation-VGG16_LSTM      Accuracy     2  0.724238                  VGG16-LSTM           VGG16         LSTM
1557                  Evaluation-VGG16_LSTM      Accuracy     3  0.672700                  VGG16-LSTM           VGG16         LSTM
1558                  Evaluation-VGG16_LSTM      Accuracy     4  0.739860                  VGG16-LSTM           VGG16         LSTM
1559                  Evaluation-VGG16_LSTM      Accuracy     5  0.700549                  VGG16-LSTM           VGG16         LSTM
1560            Evaluation-VGG16_Mamba-best  Accuracy-1st     1  0.629121            VGG16-Mamba-best           VGG16        Mamba
1561            Evaluation-VGG16_Mamba-best  Accuracy-1st     2  0.574746            VGG16-Mamba-best           VGG16        Mamba
1562            Evaluation-VGG16_Mamba-best  Accuracy-1st     3  0.589744            VGG16-Mamba-best           VGG16        Mamba
1563            Evaluation-VGG16_Mamba-best  Accuracy-1st     4  0.658741            VGG16-Mamba-best           VGG16        Mamba
1564            Evaluation-VGG16_Mamba-best  Accuracy-1st     5  0.626374            VGG16-Mamba-best           VGG16        Mamba
1565            Evaluation-VGG16_Mamba-best  Accuracy-2nd     1  0.206044            VGG16-Mamba-best           VGG16        Mamba
1566            Evaluation-VGG16_Mamba-best  Accuracy-2nd     2  0.216255            VGG16-Mamba-best           VGG16        Mamba
1567            Evaluation-VGG16_Mamba-best  Accuracy-2nd     3  0.173454            VGG16-Mamba-best           VGG16        Mamba
1568            Evaluation-VGG16_Mamba-best  Accuracy-2nd     4  0.159441            VGG16-Mamba-best           VGG16        Mamba
1569            Evaluation-VGG16_Mamba-best  Accuracy-2nd     5  0.204670            VGG16-Mamba-best           VGG16        Mamba
1570            Evaluation-VGG16_Mamba-best  Accuracy-3rd     1  0.064560            VGG16-Mamba-best           VGG16        Mamba
1571            Evaluation-VGG16_Mamba-best  Accuracy-3rd     2  0.094340            VGG16-Mamba-best           VGG16        Mamba
1572            Evaluation-VGG16_Mamba-best  Accuracy-3rd     3  0.092006            VGG16-Mamba-best           VGG16        Mamba
1573            Evaluation-VGG16_Mamba-best  Accuracy-3rd     4  0.074126            VGG16-Mamba-best           VGG16        Mamba
1574            Evaluation-VGG16_Mamba-best  Accuracy-3rd     5  0.078297            VGG16-Mamba-best           VGG16        Mamba
1575            Evaluation-VGG16_Mamba-best  Accuracy-4th     1  0.054945            VGG16-Mamba-best           VGG16        Mamba
1576            Evaluation-VGG16_Mamba-best  Accuracy-4th     2  0.044993            VGG16-Mamba-best           VGG16        Mamba
1577            Evaluation-VGG16_Mamba-best  Accuracy-4th     3  0.046757            VGG16-Mamba-best           VGG16        Mamba
1578            Evaluation-VGG16_Mamba-best  Accuracy-4th     4  0.040559            VGG16-Mamba-best           VGG16        Mamba
1579            Evaluation-VGG16_Mamba-best  Accuracy-4th     5  0.032967            VGG16-Mamba-best           VGG16        Mamba
1580            Evaluation-VGG16_Mamba-best  Accuracy-5th     1  0.016484            VGG16-Mamba-best           VGG16        Mamba
1581            Evaluation-VGG16_Mamba-best  Accuracy-5th     2  0.017417            VGG16-Mamba-best           VGG16        Mamba
1582            Evaluation-VGG16_Mamba-best  Accuracy-5th     3  0.031674            VGG16-Mamba-best           VGG16        Mamba
1583            Evaluation-VGG16_Mamba-best  Accuracy-5th     4  0.026573            VGG16-Mamba-best           VGG16        Mamba
1584            Evaluation-VGG16_Mamba-best  Accuracy-5th     5  0.019231            VGG16-Mamba-best           VGG16        Mamba
1585            Evaluation-VGG16_Mamba-best      Accuracy     1  0.629121            VGG16-Mamba-best           VGG16        Mamba
1586            Evaluation-VGG16_Mamba-best      Accuracy     2  0.574746            VGG16-Mamba-best           VGG16        Mamba
1587            Evaluation-VGG16_Mamba-best      Accuracy     3  0.589744            VGG16-Mamba-best           VGG16        Mamba
1588            Evaluation-VGG16_Mamba-best      Accuracy     4  0.658741            VGG16-Mamba-best           VGG16        Mamba
1589            Evaluation-VGG16_Mamba-best      Accuracy     5  0.626374            VGG16-Mamba-best           VGG16        Mamba
1590           Evaluation-VGG16_Transformer  Accuracy-1st     1  0.685440           VGG16-Transformer           VGG16  Transformer
1591           Evaluation-VGG16_Transformer  Accuracy-1st     2  0.753266           VGG16-Transformer           VGG16  Transformer
1592           Evaluation-VGG16_Transformer  Accuracy-1st     3  0.662142           VGG16-Transformer           VGG16  Transformer
1593           Evaluation-VGG16_Transformer  Accuracy-1st     4  0.717483           VGG16-Transformer           VGG16  Transformer
1594           Evaluation-VGG16_Transformer  Accuracy-1st     5  0.722527           VGG16-Transformer           VGG16  Transformer
1595           Evaluation-VGG16_Transformer  Accuracy-2nd     1  0.166209           VGG16-Transformer           VGG16  Transformer
1596           Evaluation-VGG16_Transformer  Accuracy-2nd     2  0.130624           VGG16-Transformer           VGG16  Transformer
1597           Evaluation-VGG16_Transformer  Accuracy-2nd     3  0.168929           VGG16-Transformer           VGG16  Transformer
1598           Evaluation-VGG16_Transformer  Accuracy-2nd     4  0.146853           VGG16-Transformer           VGG16  Transformer
1599           Evaluation-VGG16_Transformer  Accuracy-2nd     5  0.135989           VGG16-Transformer           VGG16  Transformer
1600           Evaluation-VGG16_Transformer  Accuracy-3rd     1  0.072802           VGG16-Transformer           VGG16  Transformer
1601           Evaluation-VGG16_Transformer  Accuracy-3rd     2  0.063861           VGG16-Transformer           VGG16  Transformer
1602           Evaluation-VGG16_Transformer  Accuracy-3rd     3  0.064857           VGG16-Transformer           VGG16  Transformer
1603           Evaluation-VGG16_Transformer  Accuracy-3rd     4  0.060140           VGG16-Transformer           VGG16  Transformer
1604           Evaluation-VGG16_Transformer  Accuracy-3rd     5  0.054945           VGG16-Transformer           VGG16  Transformer
1605           Evaluation-VGG16_Transformer  Accuracy-4th     1  0.030220           VGG16-Transformer           VGG16  Transformer
1606           Evaluation-VGG16_Transformer  Accuracy-4th     2  0.017417           VGG16-Transformer           VGG16  Transformer
1607           Evaluation-VGG16_Transformer  Accuracy-4th     3  0.033183           VGG16-Transformer           VGG16  Transformer
1608           Evaluation-VGG16_Transformer  Accuracy-4th     4  0.025175           VGG16-Transformer           VGG16  Transformer
1609           Evaluation-VGG16_Transformer  Accuracy-4th     5  0.030220           VGG16-Transformer           VGG16  Transformer
1610           Evaluation-VGG16_Transformer  Accuracy-5th     1  0.026099           VGG16-Transformer           VGG16  Transformer
1611           Evaluation-VGG16_Transformer  Accuracy-5th     2  0.008708           VGG16-Transformer           VGG16  Transformer
1612           Evaluation-VGG16_Transformer  Accuracy-5th     3  0.019608           VGG16-Transformer           VGG16  Transformer
1613           Evaluation-VGG16_Transformer  Accuracy-5th     4  0.012587           VGG16-Transformer           VGG16  Transformer
1614           Evaluation-VGG16_Transformer  Accuracy-5th     5  0.023352           VGG16-Transformer           VGG16  Transformer
1615           Evaluation-VGG16_Transformer      Accuracy     1  0.685440           VGG16-Transformer           VGG16  Transformer
1616           Evaluation-VGG16_Transformer      Accuracy     2  0.753266           VGG16-Transformer           VGG16  Transformer
1617           Evaluation-VGG16_Transformer      Accuracy     3  0.662142           VGG16-Transformer           VGG16  Transformer
1618           Evaluation-VGG16_Transformer      Accuracy     4  0.717483           VGG16-Transformer           VGG16  Transformer
1619           Evaluation-VGG16_Transformer      Accuracy     5  0.722527           VGG16-Transformer           VGG16  Transformer
1620                 Evaluation-VGG19_BiGRU  Accuracy-1st     1  0.734890                 VGG19-BiGRU           VGG19        BiGRU
1621                 Evaluation-VGG19_BiGRU  Accuracy-1st     2  0.753266                 VGG19-BiGRU           VGG19        BiGRU
1622                 Evaluation-VGG19_BiGRU  Accuracy-1st     3  0.680241                 VGG19-BiGRU           VGG19        BiGRU
1623                 Evaluation-VGG19_BiGRU  Accuracy-1st     4  0.669930                 VGG19-BiGRU           VGG19        BiGRU
1624                 Evaluation-VGG19_BiGRU  Accuracy-1st     5  0.703297                 VGG19-BiGRU           VGG19        BiGRU
1625                 Evaluation-VGG19_BiGRU  Accuracy-2nd     1  0.160714                 VGG19-BiGRU           VGG19        BiGRU
1626                 Evaluation-VGG19_BiGRU  Accuracy-2nd     2  0.150943                 VGG19-BiGRU           VGG19        BiGRU
1627                 Evaluation-VGG19_BiGRU  Accuracy-2nd     3  0.135747                 VGG19-BiGRU           VGG19        BiGRU
1628                 Evaluation-VGG19_BiGRU  Accuracy-2nd     4  0.141259                 VGG19-BiGRU           VGG19        BiGRU
1629                 Evaluation-VGG19_BiGRU  Accuracy-2nd     5  0.171703                 VGG19-BiGRU           VGG19        BiGRU
1630                 Evaluation-VGG19_BiGRU  Accuracy-3rd     1  0.059066                 VGG19-BiGRU           VGG19        BiGRU
1631                 Evaluation-VGG19_BiGRU  Accuracy-3rd     2  0.056604                 VGG19-BiGRU           VGG19        BiGRU
1632                 Evaluation-VGG19_BiGRU  Accuracy-3rd     3  0.082956                 VGG19-BiGRU           VGG19        BiGRU
1633                 Evaluation-VGG19_BiGRU  Accuracy-3rd     4  0.078322                 VGG19-BiGRU           VGG19        BiGRU
1634                 Evaluation-VGG19_BiGRU  Accuracy-3rd     5  0.064560                 VGG19-BiGRU           VGG19        BiGRU
1635                 Evaluation-VGG19_BiGRU  Accuracy-4th     1  0.020604                 VGG19-BiGRU           VGG19        BiGRU
1636                 Evaluation-VGG19_BiGRU  Accuracy-4th     2  0.015965                 VGG19-BiGRU           VGG19        BiGRU
1637                 Evaluation-VGG19_BiGRU  Accuracy-4th     3  0.025641                 VGG19-BiGRU           VGG19        BiGRU
1638                 Evaluation-VGG19_BiGRU  Accuracy-4th     4  0.046154                 VGG19-BiGRU           VGG19        BiGRU
1639                 Evaluation-VGG19_BiGRU  Accuracy-4th     5  0.031593                 VGG19-BiGRU           VGG19        BiGRU
1640                 Evaluation-VGG19_BiGRU  Accuracy-5th     1  0.009615                 VGG19-BiGRU           VGG19        BiGRU
1641                 Evaluation-VGG19_BiGRU  Accuracy-5th     2  0.010160                 VGG19-BiGRU           VGG19        BiGRU
1642                 Evaluation-VGG19_BiGRU  Accuracy-5th     3  0.028658                 VGG19-BiGRU           VGG19        BiGRU
1643                 Evaluation-VGG19_BiGRU  Accuracy-5th     4  0.023776                 VGG19-BiGRU           VGG19        BiGRU
1644                 Evaluation-VGG19_BiGRU  Accuracy-5th     5  0.006868                 VGG19-BiGRU           VGG19        BiGRU
1645                 Evaluation-VGG19_BiGRU      Accuracy     1  0.734890                 VGG19-BiGRU           VGG19        BiGRU
1646                 Evaluation-VGG19_BiGRU      Accuracy     2  0.753266                 VGG19-BiGRU           VGG19        BiGRU
1647                 Evaluation-VGG19_BiGRU      Accuracy     3  0.680241                 VGG19-BiGRU           VGG19        BiGRU
1648                 Evaluation-VGG19_BiGRU      Accuracy     4  0.669930                 VGG19-BiGRU           VGG19        BiGRU
1649                 Evaluation-VGG19_BiGRU      Accuracy     5  0.703297                 VGG19-BiGRU           VGG19        BiGRU
1650                Evaluation-VGG19_BiLSTM  Accuracy-1st     1  0.777473                VGG19-BiLSTM           VGG19       BiLSTM
1651                Evaluation-VGG19_BiLSTM  Accuracy-1st     2  0.779390                VGG19-BiLSTM           VGG19       BiLSTM
1652                Evaluation-VGG19_BiLSTM  Accuracy-1st     3  0.659125                VGG19-BiLSTM           VGG19       BiLSTM
1653                Evaluation-VGG19_BiLSTM  Accuracy-1st     4  0.749650                VGG19-BiLSTM           VGG19       BiLSTM
1654                Evaluation-VGG19_BiLSTM  Accuracy-1st     5  0.675824                VGG19-BiLSTM           VGG19       BiLSTM
1655                Evaluation-VGG19_BiLSTM  Accuracy-2nd     1  0.142857                VGG19-BiLSTM           VGG19       BiLSTM
1656                Evaluation-VGG19_BiLSTM  Accuracy-2nd     2  0.142235                VGG19-BiLSTM           VGG19       BiLSTM
1657                Evaluation-VGG19_BiLSTM  Accuracy-2nd     3  0.164404                VGG19-BiLSTM           VGG19       BiLSTM
1658                Evaluation-VGG19_BiLSTM  Accuracy-2nd     4  0.138462                VGG19-BiLSTM           VGG19       BiLSTM
1659                Evaluation-VGG19_BiLSTM  Accuracy-2nd     5  0.182692                VGG19-BiLSTM           VGG19       BiLSTM
1660                Evaluation-VGG19_BiLSTM  Accuracy-3rd     1  0.035714                VGG19-BiLSTM           VGG19       BiLSTM
